* This is the BiomeMobWeight report file that is output every time the server starts.
* 
* Spawn Balance Utility (SBU) will use this file ONLY if it is renamed to BiomeMobWeight.csv.
* Lines starting with '*' are comments and ignored
* When this file is read, SBU writes summary information to the log file.
* 
1, desert, sgjourney:abydos_desert, MONSTER, alexsmobs:farseer, 30, 1, 1
11980, none, galosphere:lichen_caves, MONSTER, born_in_chaos_v1:mr_pumpkin, 10, 1, 3
11981, none, galosphere:lichen_caves, MONSTER, born_in_chaos_v1:mrs_pumpkin, 10, 1, 1
11982, none, galosphere:lichen_caves, MONSTER, mutantmonsters:mutant_creeper, 3, 1, 1
11983, none, galosphere:lichen_caves, MONSTER, mutantmonsters:mutant_enderman, 3, 1, 1
11984, none, galosphere:lichen_caves, MONSTER, mutantmonsters:mutant_skeleton, 3, 1, 1
11985, none, galosphere:lichen_caves, MONSTER, mutantmonsters:mutant_zombie, 3, 1, 1
11986, none, galosphere:lichen_caves, MONSTER, irons_spellbooks:necromancer, 10, 1, 1
11987, none, galosphere:lichen_caves, MONSTER, born_in_chaos_v1:nightmare_stalker, 6, 1, 1
11988, none, galosphere:lichen_caves, MONSTER, born_in_chaos_v1:phantom_creeper, 6, 1, 1
11989, none, galosphere:lichen_caves, MONSTER, born_in_chaos_v1:pumpkin_bruiser, 6, 1, 1
11990, none, galosphere:lichen_caves, MONSTER, born_in_chaos_v1:restless_spirit, 10, 1, 1
11991, none, galosphere:lichen_caves, MONSTER, ancient_elements:scamp, 15, 1, 1
11992, none, galosphere:lichen_caves, MONSTER, born_in_chaos_v1:senor_pumpkin, 10, 1, 2
11993, none, galosphere:lichen_caves, MONSTER, born_in_chaos_v1:siamese_skeletons, 10, 1, 1
11994, none, galosphere:lichen_caves, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
11995, none, galosphere:lichen_caves, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
11996, none, galosphere:lichen_caves, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
11997, none, galosphere:lichen_caves, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
11998, none, galosphere:lichen_caves, MONSTER, born_in_chaos_v1:spirit_guide, 10, 1, 1
11999, none, galosphere:lichen_caves, MONSTER, born_in_chaos_v1:spiritof_chaos, 10, 1, 1
12000, none, galosphere:lichen_caves, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
12001, none, galosphere:lichen_caves, MONSTER, born_in_chaos_v1:swarmer, 8, 1, 1
12002, none, galosphere:lichen_caves, MONSTER, ancient_elements:undead_miner, 30, 1, 2
12003, none, galosphere:lichen_caves, MONSTER, terramity:uvogre, 10, 1, 1
12004, none, galosphere:lichen_caves, MONSTER, born_in_chaos_v1:zombie_bruiser, 10, 1, 1
12005, none, galosphere:lichen_caves, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
12006, none, galosphere:lichen_caves, MONSTER, born_in_chaos_v1:zombie_fisherman, 10, 1, 1
12007, none, galosphere:lichen_caves, MONSTER, born_in_chaos_v1:zombie_lumberjack, 10, 1, 1
12008, none, galosphere:lichen_caves, CREATURE, forbidden_arcanus:lost_soul, 5, 1, 3
12009, none, galosphere:lichen_caves, CREATURE, ars_nouveau:drygmy, 10, 1, 2
12010, none, galosphere:lichen_caves, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
12011, none, galosphere:lichen_caves, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
12012, none, galosphere:lichen_caves, CREATURE, born_in_chaos_v1:thornshell_crab, 8, 1, 1
12013, none, galosphere:lichen_caves, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
12014, none, galosphere:lichen_caves, AMBIENT, minecraft:bat, 30, 8, 8
12015, none, galosphere:lichen_caves, AMBIENT, galosphere:spectre, 30, 8, 8
12016, none, galosphere:lichen_caves, AMBIENT, alexsmobs:cockroach, 30, 5, 5
12017, none, galosphere:lichen_caves, AMBIENT, alexsmobs:underminer, 50, 1, 1
12018, none, galosphere:lichen_caves, AMBIENT, terramity:blue_fairy, 15, 1, 2
12019, none, galosphere:lichen_caves, AMBIENT, terramity:cave_gnome, 20, 1, 3
12020, none, galosphere:lichen_caves, AMBIENT, terramity:green_fairy, 15, 2, 3
12021, none, galosphere:lichen_caves, AMBIENT, terramity:pink_fairy, 15, 1, 2
12022, none, galosphere:lichen_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
12023, none, galosphere:lichen_caves, UNDERGROUND_WATER_CREATURE, species:deepfish, 10, 4, 6
12024, none, galosphere:lichen_caves, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
12025, none, galosphere:lichen_caves, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
12026, none, galosphere:lichen_caves, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 30, 5, 12
12027, none, galosphere:lichen_caves, WATER_AMBIENT, fintastic:minnow, 10, 3, 8
12028, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:spider, 35, 4, 4
12029, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:zombie, 30, 4, 4
12030, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:zombie_villager, 30, 1, 1
12031, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:skeleton, 60, 4, 4
12032, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:creeper, 60, 4, 4
12033, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:slime, 60, 4, 4
12034, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:enderman, 40, 1, 4
12035, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:witch, 30, 1, 1
12036, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:drowned, 30, 1, 1
12037, ocean, minecraft:lukewarm_ocean, MONSTER, species:bewereager, 30, 1, 2
12038, ocean, minecraft:lukewarm_ocean, MONSTER, species:cliff_hanger, 30, 1, 1
12039, ocean, minecraft:lukewarm_ocean, MONSTER, species:ghoul, 15, 1, 1
12040, ocean, minecraft:lukewarm_ocean, MONSTER, embers:ancient_golem, 30, 1, 1
12041, ocean, minecraft:lukewarm_ocean, MONSTER, crypticfoes:howler, 45, 1, 3
12042, ocean, minecraft:lukewarm_ocean, MONSTER, species:limpet, 20, 1, 1
12043, ocean, minecraft:lukewarm_ocean, MONSTER, species:quake, 15, 1, 1
12044, ocean, minecraft:lukewarm_ocean, MONSTER, opposing_force:dicer, 30, 1, 1
12045, ocean, minecraft:lukewarm_ocean, MONSTER, opposing_force:frowzy, 60, 4, 4
12046, ocean, minecraft:lukewarm_ocean, MONSTER, opposing_force:guzzler, 30, 1, 1
12047, ocean, minecraft:lukewarm_ocean, MONSTER, caverns_and_chasms:mime, 60, 1, 1
12048, ocean, minecraft:lukewarm_ocean, MONSTER, opposing_force:pale_spider, 60, 4, 4
12049, ocean, minecraft:lukewarm_ocean, MONSTER, opposing_force:ramble, 30, 1, 1
12050, ocean, minecraft:lukewarm_ocean, MONSTER, opposing_force:slug, 40, 2, 2
12051, ocean, minecraft:lukewarm_ocean, MONSTER, opposing_force:terror, 30, 1, 1
12052, ocean, minecraft:lukewarm_ocean, MONSTER, opposing_force:trembler, 30, 1, 1
12053, ocean, minecraft:lukewarm_ocean, MONSTER, opposing_force:umber_spider, 30, 4, 4
12054, ocean, minecraft:lukewarm_ocean, MONSTER, opposing_force:volt, 30, 4, 4
12055, ocean, minecraft:lukewarm_ocean, MONSTER, species:wicked, 10, 1, 3
12056, ocean, minecraft:lukewarm_ocean, MONSTER, alexsmobs:farseer, 30, 1, 1
12057, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:baby_skeleton, 10, 1, 2
12058, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:baby_spider, 10, 3, 5
12059, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:barrel_zombie, 10, 1, 1
12060, ocean, minecraft:lukewarm_ocean, MONSTER, quark:stoneling, 10, 1, 1
12061, ocean, minecraft:lukewarm_ocean, MONSTER, quark:toretoise, 10, 2, 4
12062, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:bloody_gadfly, 10, 1, 1
12063, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
12064, ocean, minecraft:lukewarm_ocean, MONSTER, ancient_elements:boulder, 10, 1, 1
12065, ocean, minecraft:lukewarm_ocean, MONSTER, maidensmerrymaking:christmas_creeper, 30, 1, 3
12066, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:corpse_fly, 10, 1, 3
12067, ocean, minecraft:lukewarm_ocean, MONSTER, maidensmerrymaking:costumed_creeper, 30, 1, 3
12068, ocean, minecraft:lukewarm_ocean, MONSTER, maidensmerrymaking:costumed_drowned, 30, 1, 3
12069, ocean, minecraft:lukewarm_ocean, MONSTER, maidensmerrymaking:costumed_drowned_mermaid, 30, 1, 3
12070, ocean, minecraft:lukewarm_ocean, MONSTER, maidensmerrymaking:costumed_skeleton, 30, 1, 3
12071, ocean, minecraft:lukewarm_ocean, MONSTER, maidensmerrymaking:costumed_spider, 30, 1, 3
12072, ocean, minecraft:lukewarm_ocean, MONSTER, maidensmerrymaking:costumed_witch, 30, 1, 3
12073, ocean, minecraft:lukewarm_ocean, MONSTER, maidensmerrymaking:costumed_zombie, 30, 1, 3
12074, ocean, minecraft:lukewarm_ocean, MONSTER, maidensmerrymaking:costumed_zombie_villager, 30, 1, 3
12075, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
12076, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:decaying_zombie, 10, 1, 1
12077, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:decrepit_skeleton, 10, 1, 1
12078, ocean, minecraft:lukewarm_ocean, MONSTER, ancient_elements:dig, 15, 1, 1
12079, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
12080, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:door_knight, 10, 1, 1
12081, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:dread_hound, 10, 3, 5
12082, ocean, minecraft:lukewarm_ocean, MONSTER, ancient_elements:drimble, 5, 1, 1
12083, ocean, minecraft:lukewarm_ocean, MONSTER, foolish:excavore, 30, 1, 1
12084, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
12085, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:krampus, 10, 1, 1
12086, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:krampus_henchman, 10, 2, 3
12087, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:lifestealer, 10, 1, 1
12088, ocean, minecraft:lukewarm_ocean, MONSTER, adamsarsplus:mage, 10, 1, 2
12089, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:missioner, 8, 1, 1
12090, ocean, minecraft:lukewarm_ocean, MONSTER, goety:reaper, 10, 1, 1
12091, ocean, minecraft:lukewarm_ocean, MONSTER, goety:wraith, 10, 1, 1
12092, ocean, minecraft:lukewarm_ocean, MONSTER, goety:web_spider, 10, 4, 4
12093, ocean, minecraft:lukewarm_ocean, MONSTER, goety:warlock, 10, 1, 1
12094, ocean, minecraft:lukewarm_ocean, MONSTER, goety:heretic, 10, 1, 1
12095, ocean, minecraft:lukewarm_ocean, MONSTER, goety:maverick, 10, 1, 1
12096, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:mother_spider, 8, 1, 1
12097, ocean, minecraft:lukewarm_ocean, MONSTER, mowziesmobs:grottol, 30, 1, 1
12098, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:mr_pumpkin, 10, 1, 3
12099, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:mrs_pumpkin, 10, 1, 1
12100, ocean, minecraft:lukewarm_ocean, MONSTER, mutantmonsters:mutant_creeper, 3, 1, 1
12101, ocean, minecraft:lukewarm_ocean, MONSTER, mutantmonsters:mutant_enderman, 3, 1, 1
12102, ocean, minecraft:lukewarm_ocean, MONSTER, mutantmonsters:mutant_skeleton, 3, 1, 1
12103, ocean, minecraft:lukewarm_ocean, MONSTER, mutantmonsters:mutant_zombie, 3, 1, 1
12104, ocean, minecraft:lukewarm_ocean, MONSTER, irons_spellbooks:necromancer, 10, 1, 1
12105, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:nightmare_stalker, 6, 1, 1
12106, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:phantom_creeper, 6, 1, 1
12107, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:pumpkin_bruiser, 6, 1, 1
12108, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:restless_spirit, 10, 1, 1
12109, ocean, minecraft:lukewarm_ocean, MONSTER, ancient_elements:scamp, 15, 1, 1
12110, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:senor_pumpkin, 10, 1, 2
12111, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:siamese_skeletons, 10, 1, 1
12112, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
12113, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
12114, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
12115, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
12116, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:spirit_guide, 10, 1, 1
12117, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:spiritof_chaos, 10, 1, 1
12118, ocean, minecraft:lukewarm_ocean, MONSTER, ancient_elements:stone_golem, 30, 1, 1
12119, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
12120, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:swarmer, 8, 1, 1
12121, ocean, minecraft:lukewarm_ocean, MONSTER, ancient_elements:undead_miner, 30, 1, 2
12122, ocean, minecraft:lukewarm_ocean, MONSTER, terramity:uvogre, 10, 1, 1
12123, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:zombie_bruiser, 10, 1, 1
12124, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
12125, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:zombie_fisherman, 10, 1, 1
12126, ocean, minecraft:lukewarm_ocean, MONSTER, born_in_chaos_v1:zombie_lumberjack, 10, 1, 1
12127, ocean, minecraft:lukewarm_ocean, CREATURE, forbidden_arcanus:lost_soul, 5, 1, 3
12128, ocean, minecraft:lukewarm_ocean, CREATURE, maidensmerrymaking:colored_chicken, 30, 1, 3
12129, ocean, minecraft:lukewarm_ocean, CREATURE, ars_nouveau:drygmy, 10, 1, 2
12130, ocean, minecraft:lukewarm_ocean, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
12131, ocean, minecraft:lukewarm_ocean, CREATURE, faunify:leafsheep, 35, 1, 4
12132, ocean, minecraft:lukewarm_ocean, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
12133, ocean, minecraft:lukewarm_ocean, CREATURE, born_in_chaos_v1:thornshell_crab, 8, 1, 1
12134, ocean, minecraft:lukewarm_ocean, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
12135, ocean, minecraft:lukewarm_ocean, AMBIENT, minecraft:bat, 30, 8, 8
12136, ocean, minecraft:lukewarm_ocean, AMBIENT, caverns_and_chasms:glare, 30, 1, 1
12137, ocean, minecraft:lukewarm_ocean, AMBIENT, terramity:blue_fairy, 15, 1, 2
12138, ocean, minecraft:lukewarm_ocean, AMBIENT, terramity:cave_gnome, 20, 1, 3
12139, ocean, minecraft:lukewarm_ocean, AMBIENT, terramity:green_fairy, 15, 2, 3
12140, ocean, minecraft:lukewarm_ocean, AMBIENT, terramity:pink_fairy, 15, 1, 2
12141, ocean, minecraft:lukewarm_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
12142, ocean, minecraft:lukewarm_ocean, UNDERGROUND_WATER_CREATURE, species:deepfish, 10, 4, 6
12143, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, minecraft:squid, 30, 1, 2
12144, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, minecraft:dolphin, 30, 1, 2
12145, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, alexsmobs:cachalot_whale, 30, 1, 2
12146, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
12147, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
12148, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:cod, 30, 3, 6
12149, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:pufferfish, 30, 1, 3
12150, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 30, 8, 8
12151, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, crittersandcompanions:sea_bunny, 30, 1, 3
12152, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, crittersandcompanions:dumbo_octopus, 30, 1, 1
12153, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 30, 5, 12
12154, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, alexsmobs:flying_fish, 30, 3, 6
12155, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, fintastic:minnow, 10, 3, 8
12156, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, fintastic:moony, 30, 3, 8
12157, none, ad_astra:lunar_wastelands, MONSTER, ad_astra:corrupted_lunarian, 60, 1, 3
12158, none, ad_astra:lunar_wastelands, MONSTER, ad_astra:star_crawler, 60, 1, 3
12159, none, ad_astra:lunar_wastelands, MONSTER, alexsmobs:farseer, 30, 1, 1
12160, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:baby_skeleton, 10, 1, 2
12161, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:baby_spider, 10, 3, 5
12162, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:barrel_zombie, 10, 1, 1
12163, none, ad_astra:lunar_wastelands, MONSTER, quark:stoneling, 10, 1, 1
12164, none, ad_astra:lunar_wastelands, MONSTER, quark:toretoise, 10, 2, 4
12165, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:bloody_gadfly, 10, 1, 1
12166, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
12167, none, ad_astra:lunar_wastelands, MONSTER, ancient_elements:boulder, 10, 1, 1
12168, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:corpse_fly, 10, 1, 3
12169, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
12170, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:decaying_zombie, 10, 1, 1
12171, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:decrepit_skeleton, 10, 1, 1
12172, none, ad_astra:lunar_wastelands, MONSTER, ancient_elements:dig, 15, 1, 1
12173, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
12174, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:door_knight, 10, 1, 1
12175, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:dread_hound, 10, 3, 5
12176, none, ad_astra:lunar_wastelands, MONSTER, ancient_elements:drimble, 5, 1, 1
12177, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
12178, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:krampus, 10, 1, 1
12179, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:krampus_henchman, 10, 2, 3
12180, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:lifestealer, 10, 1, 1
12181, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:missioner, 8, 1, 1
12182, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:mother_spider, 8, 1, 1
12183, none, ad_astra:lunar_wastelands, MONSTER, mowziesmobs:grottol, 30, 1, 1
12184, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:mr_pumpkin, 10, 1, 3
12185, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:mrs_pumpkin, 10, 1, 1
12186, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:nightmare_stalker, 6, 1, 1
12187, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:phantom_creeper, 6, 1, 1
12188, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:pumpkin_bruiser, 6, 1, 1
12189, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:restless_spirit, 10, 1, 1
12190, none, ad_astra:lunar_wastelands, MONSTER, ancient_elements:scamp, 15, 1, 1
12191, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:senor_pumpkin, 10, 1, 2
12192, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:siamese_skeletons, 10, 1, 1
12193, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
12194, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
12195, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
12196, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
12197, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:spirit_guide, 10, 1, 1
12198, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:spiritof_chaos, 10, 1, 1
12199, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
12200, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:swarmer, 8, 1, 1
12201, none, ad_astra:lunar_wastelands, MONSTER, terramity:uvogre, 10, 1, 1
12202, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:zombie_bruiser, 10, 1, 1
12203, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
12204, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:zombie_fisherman, 10, 1, 1
12205, none, ad_astra:lunar_wastelands, MONSTER, born_in_chaos_v1:zombie_lumberjack, 10, 1, 1
12206, none, ad_astra:lunar_wastelands, CREATURE, born_in_chaos_v1:thornshell_crab, 8, 1, 1
12207, none, ad_astra:lunar_wastelands, AMBIENT, terramity:blue_fairy, 15, 1, 2
12208, none, ad_astra:lunar_wastelands, AMBIENT, terramity:cave_gnome, 20, 1, 3
12209, none, ad_astra:lunar_wastelands, AMBIENT, terramity:green_fairy, 15, 2, 3
12210, none, ad_astra:lunar_wastelands, AMBIENT, terramity:pink_fairy, 15, 1, 2
12211, none, ad_astra:lunar_wastelands, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
12212, none, ad_astra:lunar_wastelands, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
12213, none, minecraft:lush_caves, MONSTER, minecraft:spider, 35, 4, 4
12214, none, minecraft:lush_caves, MONSTER, minecraft:zombie, 30, 4, 4
12215, none, minecraft:lush_caves, MONSTER, minecraft:zombie_villager, 30, 1, 1
12216, none, minecraft:lush_caves, MONSTER, minecraft:skeleton, 60, 4, 4
